X,Y,speed,dir,AM_dir,QGIS_dir
717751.574853401,5206764.24735339,10.7,3,93,183
718152.634853401,5206764.24735339,10.8,4,94,184
718553.694853401,5206764.24735339,10.9,4,94,184
718954.754853401,5206764.24735339,11.0,3,93,183
719355.814853401,5206764.24735339,11.3,2,92,182
719756.874853401,5206764.24735339,11.9,0,90,180
720157.934853401,5206764.24735339,12.4,358,88,178
720558.994853401,5206764.24735339,12.2,358,88,178
720960.054853401,5206764.24735339,11.7,358,88,178
721361.114853401,5206764.24735339,11.4,357,87,177
721762.174853401,5206764.24735339,11.4,357,87,177
722163.234853401,5206764.24735339,11.7,356,86,176
722564.294853401,5206764.24735339,11.8,356,86,176
722965.354853401,5206764.24735339,11.3,360,90,180
723366.414853401,5206764.24735339,11.1,4,94,184
723767.474853401,5206764.24735339,11.7,3,93,183
724168.534853401,5206764.24735339,12.7,358,88,178
724569.594853401,5206764.24735339,13.4,357,87,177
724970.654853401,5206764.24735339,13.2,357,87,177
725371.714853401,5206764.24735339,12.0,359,89,179
725772.774853401,5206764.24735339,11.0,4,94,184
726173.834853401,5206764.24735339,10.9,3,93,183
726574.894853401,5206764.24735339,11.6,357,87,177
726975.954853401,5206764.24735339,11.5,358,88,178
727377.014853401,5206764.24735339,11.1,358,88,178
727778.074853401,5206764.24735339,11.0,359,89,179
728179.134853401,5206764.24735339,10.8,8,98,188
728580.194853401,5206764.24735339,10.4,17,107,197
728981.254853401,5206764.24735339,9.8,17,107,197
729382.314853401,5206764.24735339,9.3,7,97,187
729783.374853401,5206764.24735339,9.4,354,84,174
730184.434853401,5206764.24735339,10.2,345,75,165
730585.494853401,5206764.24735339,11.4,340,70,160
730986.554853401,5206764.24735339,11.9,342,72,162
731387.614853401,5206764.24735339,11.2,351,81,171
731788.674853401,5206764.24735339,10.6,359,89,179
732189.734853401,5206764.24735339,9.9,3,93,183
732590.794853401,5206764.24735339,9.9,5,95,185
732991.854853401,5206764.24735339,11.5,2,92,182
733392.914853401,5206764.24735339,13.1,360,90,180
733793.974853401,5206764.24735339,12.9,358,88,178
734195.034853401,5206764.24735339,11.1,354,84,174
734596.094853401,5206764.24735339,10.2,354,84,174
734997.154853401,5206764.24735339,10.2,354,84,174
735398.214853401,5206764.24735339,11.3,3,93,183
735799.274853401,5206764.24735339,12.7,10,100,190
736200.334853401,5206764.24735339,12.0,8,98,188
736601.394853401,5206764.24735339,11.5,21,111,201
714944.154853401,5207165.30735339,11.7,350,80,170
715345.214853401,5207165.30735339,11.5,353,83,173
715746.274853401,5207165.30735339,11.3,355,85,175
716147.334853401,5207165.30735339,11.0,355,85,175
716548.394853401,5207165.30735339,10.7,357,87,177
716949.454853401,5207165.30735339,10.5,357,87,177
717350.514853401,5207165.30735339,10.4,360,90,180
717751.574853401,5207165.30735339,10.5,3,93,183
718152.634853401,5207165.30735339,10.6,5,95,185
718553.694853401,5207165.30735339,10.6,4,94,184
718954.754853401,5207165.30735339,10.3,3,93,183
719355.814853401,5207165.30735339,10.0,3,93,183
719756.874853401,5207165.30735339,10.0,3,93,183
720157.934853401,5207165.30735339,10.4,1,91,181
720558.994853401,5207165.30735339,11.2,359,89,179
720960.054853401,5207165.30735339,11.9,359,89,179
721361.114853401,5207165.30735339,12.4,359,89,179
721762.174853401,5207165.30735339,12.4,359,89,179
722163.234853401,5207165.30735339,12.8,359,89,179
722564.294853401,5207165.30735339,13.3,358,88,178
722965.354853401,5207165.30735339,13.3,357,87,177
723366.414853401,5207165.30735339,12.4,0,90,180
723767.474853401,5207165.30735339,11.6,4,94,184
724168.534853401,5207165.30735339,11.9,4,94,184
724569.594853401,5207165.30735339,12.7,360,90,180
724970.654853401,5207165.30735339,13.4,357,87,177
725371.714853401,5207165.30735339,13.4,356,86,176
725772.774853401,5207165.30735339,12.8,359,89,179
726173.834853401,5207165.30735339,12.3,3,93,183
726574.894853401,5207165.30735339,12.3,359,89,179
726975.954853401,5207165.30735339,12.1,355,85,175
727377.014853401,5207165.30735339,11.8,357,87,177
727778.074853401,5207165.30735339,12.0,1,91,181
728179.134853401,5207165.30735339,12.2,3,93,183
728580.194853401,5207165.30735339,11.0,8,98,188
728981.254853401,5207165.30735339,8.9,11,101,191
729382.314853401,5207165.30735339,7.7,6,96,186
729783.374853401,5207165.30735339,8.5,358,88,178
730184.434853401,5207165.30735339,11.0,353,83,173
730585.494853401,5207165.30735339,13.0,348,78,168
730986.554853401,5207165.30735339,14.0,347,77,167
731387.614853401,5207165.30735339,13.4,350,80,170
731788.674853401,5207165.30735339,12.2,356,86,176
732189.734853401,5207165.30735339,12.1,1,91,181
732590.794853401,5207165.30735339,12.3,4,94,184
732991.854853401,5207165.30735339,12.8,5,95,185
733392.914853401,5207165.30735339,12.5,359,89,179
733793.974853401,5207165.30735339,11.8,350,80,170
734195.034853401,5207165.30735339,11.6,351,81,171
734596.094853401,5207165.30735339,12.1,360,90,180
734997.154853401,5207165.30735339,12.1,360,90,180
735398.214853401,5207165.30735339,12.9,7,97,187
735799.274853401,5207165.30735339,12.3,6,96,186
736200.334853401,5207165.30735339,10.7,2,92,182
736601.394853401,5207165.30735339,10.9,22,112,202
714944.154853401,5207566.36735339,11.7,350,80,170
715345.214853401,5207566.36735339,11.5,353,83,173
715746.274853401,5207566.36735339,11.3,355,85,175
716147.334853401,5207566.36735339,11.0,355,85,175
716548.394853401,5207566.36735339,10.7,357,87,177
716949.454853401,5207566.36735339,10.5,357,87,177
717350.514853401,5207566.36735339,10.4,360,90,180
717751.574853401,5207566.36735339,10.5,3,93,183
718152.634853401,5207566.36735339,10.6,5,95,185
718553.694853401,5207566.36735339,10.6,4,94,184
718954.754853401,5207566.36735339,10.3,3,93,183
719355.814853401,5207566.36735339,10.0,3,93,183
719756.874853401,5207566.36735339,10.0,3,93,183
720157.934853401,5207566.36735339,10.4,1,91,181
720558.994853401,5207566.36735339,11.2,359,89,179
720960.054853401,5207566.36735339,11.9,359,89,179
721361.114853401,5207566.36735339,12.4,359,89,179
721762.174853401,5207566.36735339,12.4,359,89,179
722163.234853401,5207566.36735339,12.8,359,89,179
722564.294853401,5207566.36735339,13.3,358,88,178
722965.354853401,5207566.36735339,13.3,357,87,177
723366.414853401,5207566.36735339,12.4,0,90,180
723767.474853401,5207566.36735339,11.6,4,94,184
724168.534853401,5207566.36735339,11.9,4,94,184
724569.594853401,5207566.36735339,12.7,360,90,180
724970.654853401,5207566.36735339,13.4,357,87,177
725371.714853401,5207566.36735339,13.4,356,86,176
725772.774853401,5207566.36735339,12.8,359,89,179
726173.834853401,5207566.36735339,12.3,3,93,183
726574.894853401,5207566.36735339,12.3,359,89,179
726975.954853401,5207566.36735339,12.1,355,85,175
727377.014853401,5207566.36735339,11.8,357,87,177
727778.074853401,5207566.36735339,12.0,1,91,181
728179.134853401,5207566.36735339,12.2,3,93,183
728580.194853401,5207566.36735339,11.0,8,98,188
728981.254853401,5207566.36735339,8.9,11,101,191
729382.314853401,5207566.36735339,7.7,6,96,186
729783.374853401,5207566.36735339,8.5,358,88,178
730184.434853401,5207566.36735339,11.0,353,83,173
730585.494853401,5207566.36735339,13.0,348,78,168
730986.554853401,5207566.36735339,14.0,347,77,167
731387.614853401,5207566.36735339,13.4,350,80,170
731788.674853401,5207566.36735339,12.2,356,86,176
732189.734853401,5207566.36735339,12.1,1,91,181
732590.794853401,5207566.36735339,12.3,4,94,184
732991.854853401,5207566.36735339,12.8,5,95,185
733392.914853401,5207566.36735339,12.5,359,89,179
733793.974853401,5207566.36735339,11.8,350,80,170
734195.034853401,5207566.36735339,11.6,351,81,171
734596.094853401,5207566.36735339,12.1,360,90,180
734997.154853401,5207566.36735339,12.1,360,90,180
735398.214853401,5207566.36735339,12.9,7,97,187
735799.274853401,5207566.36735339,12.3,6,96,186
736200.334853401,5207566.36735339,10.7,2,92,182
736601.394853401,5207566.36735339,10.9,22,112,202
714944.154853401,5207967.42735339,11.9,347,77,167
715345.214853401,5207967.42735339,11.6,351,81,171
715746.274853401,5207967.42735339,11.3,354,84,174
716147.334853401,5207967.42735339,11.2,355,85,175
716548.394853401,5207967.42735339,11.1,356,86,176
716949.454853401,5207967.42735339,11.0,357,87,177
717350.514853401,5207967.42735339,11.0,0,90,180
717751.574853401,5207967.42735339,11.3,4,94,184
718152.634853401,5207967.42735339,11.4,4,94,184
718553.694853401,5207967.42735339,11.1,2,92,182
718954.754853401,5207967.42735339,10.5,360,90,180
719355.814853401,5207967.42735339,9.9,360,90,180
719756.874853401,5207967.42735339,9.4,1,91,181
720157.934853401,5207967.42735339,9.0,3,93,183
720558.994853401,5207967.42735339,9.1,2,92,182
720960.054853401,5207967.42735339,9.7,2,92,182
721361.114853401,5207967.42735339,10.4,2,92,182
721762.174853401,5207967.42735339,10.4,2,92,182
722163.234853401,5207967.42735339,11.0,2,92,182
722564.294853401,5207967.42735339,11.5,360,90,180
722965.354853401,5207967.42735339,12.0,357,87,177
723366.414853401,5207967.42735339,12.2,357,87,177
723767.474853401,5207967.42735339,11.5,360,90,180
724168.534853401,5207967.42735339,10.3,4,94,184
724569.594853401,5207967.42735339,9.8,4,94,184
724970.654853401,5207967.42735339,10.4,359,89,179
725371.714853401,5207967.42735339,11.3,355,85,175
725772.774853401,5207967.42735339,11.4,355,85,175
726173.834853401,5207967.42735339,10.8,0,90,180
726574.894853401,5207967.42735339,11.0,3,93,183
726975.954853401,5207967.42735339,12.1,358,88,178
727377.014853401,5207967.42735339,12.6,357,87,177
727778.074853401,5207967.42735339,12.1,0,90,180
728179.134853401,5207967.42735339,11.3,0,90,180
728580.194853401,5207967.42735339,10.9,2,92,182
728981.254853401,5207967.42735339,10.7,3,93,183
729382.314853401,5207967.42735339,10.4,2,92,182
729783.374853401,5207967.42735339,10.3,3,93,183
730184.434853401,5207967.42735339,11.3,4,94,184
730585.494853401,5207967.42735339,13.4,359,89,179
730986.554853401,5207967.42735339,14.8,353,83,173
731387.614853401,5207967.42735339,15.0,350,80,170
731788.674853401,5207967.42735339,14.3,354,84,174
732189.734853401,5207967.42735339,13.8,0,90,180
732590.794853401,5207967.42735339,13.7,5,95,185
732991.854853401,5207967.42735339,12.8,2,92,182
733392.914853401,5207967.42735339,11.3,354,84,174
733793.974853401,5207967.42735339,11.2,353,83,173
734195.034853401,5207967.42735339,12.7,358,88,178
734596.094853401,5207967.42735339,13.8,3,93,183
734997.154853401,5207967.42735339,13.8,3,93,183
735398.214853401,5207967.42735339,13.5,3,93,183
735799.274853401,5207967.42735339,12.3,360,90,180
736200.334853401,5207967.42735339,11.6,360,90,180
736601.394853401,5207967.42735339,12.0,20,110,200
714944.154853401,5208368.48735339,12.0,346,76,166
715345.214853401,5208368.48735339,11.8,350,80,170
715746.274853401,5208368.48735339,11.5,354,84,174
716147.334853401,5208368.48735339,11.7,356,86,176
716548.394853401,5208368.48735339,11.9,357,87,177
716949.454853401,5208368.48735339,12.1,358,88,178
717350.514853401,5208368.48735339,12.3,1,91,181
717751.574853401,5208368.48735339,12.4,3,93,183
718152.634853401,5208368.48735339,11.9,2,92,182
718553.694853401,5208368.48735339,11.1,359,89,179
718954.754853401,5208368.48735339,10.6,358,88,178
719355.814853401,5208368.48735339,10.4,358,88,178
719756.874853401,5208368.48735339,10.0,359,89,179
720157.934853401,5208368.48735339,9.6,0,90,180
720558.994853401,5208368.48735339,9.1,2,92,182
720960.054853401,5208368.48735339,8.9,4,94,184
721361.114853401,5208368.48735339,8.8,5,95,185
721762.174853401,5208368.48735339,8.8,5,95,185
722163.234853401,5208368.48735339,8.7,3,93,183
722564.294853401,5208368.48735339,8.7,2,92,182
722965.354853401,5208368.48735339,9.1,360,90,180
723366.414853401,5208368.48735339,9.9,357,87,177
723767.474853401,5208368.48735339,10.5,357,87,177
724168.534853401,5208368.48735339,10.3,359,89,179
724569.594853401,5208368.48735339,9.8,3,93,183
724970.654853401,5208368.48735339,9.8,2,92,182
725371.714853401,5208368.48735339,10.3,358,88,178
725772.774853401,5208368.48735339,10.7,354,84,174
726173.834853401,5208368.48735339,10.5,358,88,178
726574.894853401,5208368.48735339,10.5,6,96,186
726975.954853401,5208368.48735339,11.4,4,94,184
727377.014853401,5208368.48735339,12.1,357,87,177
727778.074853401,5208368.48735339,11.9,357,87,177
728179.134853401,5208368.48735339,11.2,358,88,178
728580.194853401,5208368.48735339,10.6,1,91,181
728981.254853401,5208368.48735339,10.9,5,95,185
729382.314853401,5208368.48735339,11.8,3,93,183
729783.374853401,5208368.48735339,11.3,0,90,180
730184.434853401,5208368.48735339,10.3,7,97,187
730585.494853401,5208368.48735339,10.7,9,99,189
730986.554853401,5208368.48735339,13.1,1,91,181
731387.614853401,5208368.48735339,15.7,355,85,175
731788.674853401,5208368.48735339,16.3,353,83,173
732189.734853401,5208368.48735339,14.8,355,85,175
732590.794853401,5208368.48735339,12.9,2,92,182
732991.854853401,5208368.48735339,12.0,359,89,179
733392.914853401,5208368.48735339,12.0,354,84,174
733793.974853401,5208368.48735339,12.5,360,90,180
734195.034853401,5208368.48735339,13.6,4,94,184
734596.094853401,5208368.48735339,13.9,2,92,182
734997.154853401,5208368.48735339,13.9,2,92,182
735398.214853401,5208368.48735339,13.1,356,86,176
735799.274853401,5208368.48735339,12.2,357,87,177
736200.334853401,5208368.48735339,13.1,6,96,186
736601.394853401,5208368.48735339,14.3,15,105,195
714944.154853401,5208769.54735339,12.1,345,75,165
715345.214853401,5208769.54735339,11.9,349,79,169
715746.274853401,5208769.54735339,11.8,355,85,175
716147.334853401,5208769.54735339,11.9,357,87,177
716548.394853401,5208769.54735339,12.2,359,89,179
716949.454853401,5208769.54735339,12.9,0,90,180
717350.514853401,5208769.54735339,13.3,1,91,181
717751.574853401,5208769.54735339,12.7,360,90,180
718152.634853401,5208769.54735339,11.8,357,87,177
718553.694853401,5208769.54735339,11.2,356,86,176
718954.754853401,5208769.54735339,11.0,356,86,176
719355.814853401,5208769.54735339,10.7,356,86,176
719756.874853401,5208769.54735339,10.3,357,87,177
720157.934853401,5208769.54735339,10.1,359,89,179
720558.994853401,5208769.54735339,10.1,1,91,181
720960.054853401,5208769.54735339,10.0,2,92,182
721361.114853401,5208769.54735339,9.8,3,93,183
721762.174853401,5208769.54735339,9.8,3,93,183
722163.234853401,5208769.54735339,9.8,3,93,183
722564.294853401,5208769.54735339,9.9,2,92,182
722965.354853401,5208769.54735339,10.0,1,91,181
723366.414853401,5208769.54735339,10.2,360,90,180
723767.474853401,5208769.54735339,10.4,358,88,178
724168.534853401,5208769.54735339,10.7,359,89,179
724569.594853401,5208769.54735339,10.9,1,91,181
724970.654853401,5208769.54735339,10.8,2,92,182
725371.714853401,5208769.54735339,10.5,359,89,179
725772.774853401,5208769.54735339,10.5,355,85,175
726173.834853401,5208769.54735339,10.6,358,88,178
726574.894853401,5208769.54735339,10.6,6,96,186
726975.954853401,5208769.54735339,11.1,8,98,188
727377.014853401,5208769.54735339,12.1,2,92,182
727778.074853401,5208769.54735339,12.9,357,87,177
728179.134853401,5208769.54735339,12.9,357,87,177
728580.194853401,5208769.54735339,12.6,359,89,179
728981.254853401,5208769.54735339,12.2,5,95,185
729382.314853401,5208769.54735339,12.0,5,95,185
729783.374853401,5208769.54735339,12.0,359,89,179
730184.434853401,5208769.54735339,11.0,360,90,180
730585.494853401,5208769.54735339,10.0,11,101,191
730986.554853401,5208769.54735339,11.5,14,104,194
731387.614853401,5208769.54735339,13.3,5,95,185
731788.674853401,5208769.54735339,15.1,355,85,175
732189.734853401,5208769.54735339,16.0,352,82,172
732590.794853401,5208769.54735339,15.1,355,85,175
732991.854853401,5208769.54735339,14.1,357,87,177
733392.914853401,5208769.54735339,13.8,356,86,176
733793.974853401,5208769.54735339,13.8,1,91,181
734195.034853401,5208769.54735339,13.5,5,95,185
734596.094853401,5208769.54735339,12.6,358,88,178
734997.154853401,5208769.54735339,12.6,358,88,178
735398.214853401,5208769.54735339,12.2,354,84,174
735799.274853401,5208769.54735339,12.9,0,90,180
736200.334853401,5208769.54735339,14.5,10,100,190
736601.394853401,5208769.54735339,14.0,11,101,191
714944.154853401,5209170.60735339,12.1,344,74,164
715345.214853401,5209170.60735339,11.7,348,78,168
715746.274853401,5209170.60735339,11.3,355,85,175
716147.334853401,5209170.60735339,11.4,358,88,178
716548.394853401,5209170.60735339,12.2,2,92,182
716949.454853401,5209170.60735339,12.7,3,93,183
717350.514853401,5209170.60735339,12.4,359,89,179
717751.574853401,5209170.60735339,11.6,355,85,175
718152.634853401,5209170.60735339,11.2,355,85,175
718553.694853401,5209170.60735339,11.4,357,87,177
718954.754853401,5209170.60735339,11.8,357,87,177
719355.814853401,5209170.60735339,12.1,357,87,177
719756.874853401,5209170.60735339,12.4,357,87,177
720157.934853401,5209170.60735339,12.5,358,88,178
720558.994853401,5209170.60735339,12.2,360,90,180
720960.054853401,5209170.60735339,11.8,0,90,180
721361.114853401,5209170.60735339,11.5,1,91,181
721762.174853401,5209170.60735339,11.5,1,91,181
722163.234853401,5209170.60735339,11.4,3,93,183
722564.294853401,5209170.60735339,11.4,2,92,182
722965.354853401,5209170.60735339,11.2,1,91,181
723366.414853401,5209170.60735339,10.9,359,89,179
723767.474853401,5209170.60735339,10.9,359,89,179
724168.534853401,5209170.60735339,11.2,0,90,180
724569.594853401,5209170.60735339,11.3,1,91,181
724970.654853401,5209170.60735339,11.0,0,90,180
725371.714853401,5209170.60735339,10.6,357,87,177
725772.774853401,5209170.60735339,10.3,354,84,174
726173.834853401,5209170.60735339,9.5,356,86,176
726574.894853401,5209170.60735339,8.6,5,95,185
726975.954853401,5209170.60735339,8.9,15,105,195
727377.014853401,5209170.60735339,10.5,13,103,193
727778.074853401,5209170.60735339,12.4,2,92,182
728179.134853401,5209170.60735339,13.1,356,86,176
